dimension	value	count
result_projection	row-2773:output_chunk_list:http2-hpack-stateful-dynamic-name-newest-path-again	1
result_projection	row-2774:output_chunk_list:http2-hpack-stateful-dynamic-name-older-path-target	1
result_projection	row-2775:output_chunk_list:http2-hpack-stateful-literal-indexed-method-put	1
result_projection	row-2776:output_chunk_list:http2-hpack-stateful-dynamic-indexed-method-put	1
result_projection	row-2777:output_chunk_list:http2-hpack-stateful-dynamic-indexed-older-path	1
result_projection	row-2778:output_chunk_list:http2-hpack-stateful-without-indexing-dynamic-name-second-path-no	1
result_projection	row-2779:output_chunk_list:http2-hpack-stateful-never-indexed-dynamic-name-second-path-secret	1
result_projection	row-2780:output_chunk_list:http2-hpack-stateful-literal-indexed-scheme-https-retained	1
result_projection	row-2781:output_chunk_list:http2-hpack-stateful-dynamic-name-second-method	1
result_projection	row-2782:output_chunk_list:http2-hpack-stateful-dynamic-name-third-path	1
result_projection	row-2783:output_chunk_list:http2-hpack-stateful-dynamic-name-wide-indexed	1
result_projection	row-2784:output_chunk_list:http2-hpack-stateful-dynamic-indexed-wide-continuation-retained-older-path	1
result_projection	row-2785:output_chunk_list:http2-hpack-stateful-dynamic-indexed-multi-continuation-retained-older-path	1
result_projection	row-2786:output_chunk_list:http2-hpack-stateful-dynamic-name-wide-without-indexing	1
result_projection	row-2787:output_chunk_list:http2-hpack-stateful-dynamic-name-wide-never-indexed	1
result_projection	row-2788:output_chunk_list:http2-hpack-stateful-three-entry-table-size-eviction	1
result_projection	row-2789:output_chunk_list:http2-hpack-stateful-insertion-evicts-older-path	1
result_projection	row-2790:output_chunk_list:http2-hpack-stateful-table-size-eviction	1
result_projection	row-2791:output_chunk_list:http2-hpack-stateful-table-size-partial-eviction	1
result_projection	row-2792:output_chunk_list:http2-hpack-stateful-dynamic-entry-size-authority	1
result_projection	row-2793:output_chunk_list:http2-hpack-stateful-dynamic-entry-size-authority-eviction	1
result_projection	row-2794:output_chunk_list:http2-hpack-continuation-replacement	1
result_projection	row-2795:output_chunk_list:http2-hpack-continuation-older-path	1
result_projection	row-2796:output_chunk_list:http2-hpack-continuation-dynamic-name	1
result_projection	row-2797:output_chunk_list:http2-hpack-continuation-dynamic-name-second	1
result_projection	row-2798:output_chunk_list:http2-hpack-continuation-dynamic-name-wide	1
result_projection	row-2799:output_chunk_list:http2-hpack-continuation-dynamic-name-wide-without-indexing	1
result_projection	row-2800:output_chunk_list:http2-hpack-continuation-dynamic-name-wide-never-indexed	1
result_projection	row-2801:output_chunk_list:http2-hpack-continuation-third-entry	1
result_projection	row-2802:output_chunk_list:http2-hpack-continuation-third-path	1
result_projection	row-2803:output_chunk_list:http2-hpack-continuation-partial-eviction	1
result_projection	row-2804:output_chunk_list:http2-hpack-literal-indexed-path-target	1
result_projection	row-2805:output_chunk_list:http2-hpack-dynamic-indexed-path-target	1
result_projection	row-2806:output_chunk_list:http2-hpack-literal-indexed-method-put	1
result_projection	row-2807:output_chunk_list:http2-hpack-dynamic-indexed-older-path	1
result_projection	row-2808:output_chunk_list:http2-hpack-dynamic-table-size-eviction	1
result_projection	row-2809:output_chunk_list:http2-hpack-stateful-after-missing-literal-indexed-path-target	1
result_projection	row-2810:output_chunk_list:http2-hpack-stateful-after-missing-dynamic-indexed-path-target	1
result_projection	row-2811:output_chunk_list:http2-hpack-stateful-dynamic-name-huffman-indexed-path-test	1
result_projection	row-2812:output_chunk_list:http2-hpack-stateful-dynamic-name-huffman-indexed-path-test-reuse	1
result_projection	row-2813:output_chunk_list:http2-hpack-stateful-dynamic-name-huffman-continuation	1
result_projection	row-2814:output_chunk_list:http2-hpack-stateful-dynamic-name-huffman-continuation-reuse	1
result_projection	row-2815:output_chunk_list:http2-hpack-stateful-literal-indexed-ordinary-x-trace	1
result_projection	row-2816:output_chunk_list:http2-hpack-stateful-dynamic-indexed-ordinary-x-trace	1
result_projection	row-2817:output_chunk_list:http2-hpack-stateful-literal-indexed-ordinary-continuation	1
result_projection	row-2818:output_chunk_list:http2-hpack-stateful-dynamic-indexed-ordinary-continuation	1
result_projection	row-2819:output_chunk_list:http2-hpack-raw-name-never-indexed-ordinary-x-never	1
result_projection	row-2820:output_chunk_list:http2-hpack-stateful-ordinary-table-size-eviction	1
result_projection	row-2821:output_chunk_list:http2-hpack-table-size-update	1
result_projection	row-2822:output_chunk_list:http2-hpack-after-table-size-update	1
result_projection	row-2823:output_chunk_list:http2-hpack-table-size-continuation	1
result_projection	row-2824:output_chunk_list:http2-hpack-table-size-update-31	1
result_projection	row-2825:output_chunk_list:http2-hpack-table-size-continuation-31	1
result_projection	row-2826:output_chunk_list:http2-hpack-table-size-update-32	1
result_projection	row-2827:output_chunk_list:http2-hpack-table-size-continuation-32	1
result_projection	row-2828:output_chunk_list:http2-hpack-table-size-update-160	1
result_projection	row-2829:output_chunk_list:http2-peer-header-table-size-lower-inbound-receive-limit	1
result_projection	row-2830:output_chunk_list:http2-hpack-table-size-continuation-160	1
result_projection	row-2831:output_chunk_list:http2-hpack-table-size-update-general	1
result_projection	row-2832:output_chunk_list:http2-hpack-table-size-continuation-general	1
result_projection	row-2833:output_chunk_list:http2-hpack-static-indexed-scheme-http	1
result_projection	row-2834:output_chunk_list:http2-hpack-static-indexed-scheme-https	1
result_projection	row-2835:output_chunk_list:http2-hpack-static-indexed-status-200	1
result_projection	row-2836:output_chunk_list:http2-hpack-static-indexed-status-404	1
result_projection	row-2837:output_chunk_list:http2-hpack-static-request-headers	1
result_projection	row-2838:output_chunk_list:http2-hpack-static-request-scheme-https	1
result_projection	row-2839:output_chunk_list:http2-hpack-static-request-scheme-https-huffman	1
result_projection	row-2840:output_chunk_list:http2-hpack-static-request-scheme-https-huffman-continuation	1
result_projection	row-2841:output_chunk_list:http2-hpack-static-request-continuation	1
result_projection	row-2842:output_chunk_list:http2-hpack-static-response-headers	1
result_projection	row-2843:output_chunk_list:http2-hpack-static-response-cache-control	1
result_projection	row-2844:output_chunk_list:http2-hpack-static-response-content-type	1
result_projection	row-2845:output_chunk_list:http2-hpack-static-response-cache-control-continuation	1
result_projection	row-2846:output_chunk_list:http2-hpack-static-response-content-type-continuation	1
result_projection	row-2847:output_chunk_list:http2-hpack-static-literal-response-headers	1
result_projection	row-2848:output_chunk_list:http2-hpack-static-response-content-length	1
result_projection	row-2849:output_chunk_list:http2-hpack-static-response-content-length-indexed	1
result_projection	row-2850:output_chunk_list:http2-hpack-static-response-content-length-never-indexed	1
result_projection	row-2851:output_chunk_list:http2-hpack-static-request-content-length	1
result_projection	row-2852:output_chunk_list:http2-hpack-static-request-content-length-decimal	1
result_projection	row-2853:output_chunk_list:http2-hpack-static-request-content-length-indexed	1
result_projection	row-2854:output_chunk_list:http2-hpack-static-request-content-length-never-indexed	1
result_projection	row-2855:output_chunk_list:http2-half-closed-local-padded-content	1
result_projection	row-2856:output_chunk_list:http2-data	1
result_projection	row-2857:output_chunk_list:http2-content-length-data-first	1
result_projection	row-2858:output_chunk_list:http2-content-length-data-exact	1
result_projection	row-2859:output_chunk_list:http2-content-length-padded	1
result_projection	row-2860:output_chunk_list:http2-content-length-over	1
result_projection	row-2861:output_chunk_list:http2-content-length-early-end-stream	1
result_projection	row-2862:output_chunk_list:http2-data-connection-boundary	1
result_projection	row-2863:output_chunk_list:http2-data-stream-boundary	1
result_projection	row-2864:output_chunk_list:http2-data-after-goaway-allowed	1
result_projection	row-2865:output_chunk_list:http2-data-after-goaway-late	1
result_projection	row-2866:output_chunk_list:http2-data-after-local-goaway-allowed	1
result_projection	row-2867:output_chunk_list:http2-data-after-local-goaway-late	1
result_projection	row-2868:output_chunk_list:http2-data-split	1
result_projection	row-2869:output_chunk_list:http2-data-padded	1
result_projection	row-2870:output_chunk_list:http2-data-padded-split	1
result_projection	row-2871:output_chunk_list:http2-data-padded-connection-window	1
result_projection	row-2872:output_chunk_list:http2-data-padded-frame-size	1
result_projection	row-2873:output_chunk_list:http2-data-connection-zero	1
result_projection	row-2874:output_chunk_list:http2-data-stream-zero	1
result_projection	row-2875:output_chunk_list:http2-data-connection-refill-before	1
result_projection	row-2876:output_chunk_list:http2-data-connection-refill-after	1
result_projection	row-2877:output_chunk_list:http2-data-stream-refill-before	1
result_projection	row-2878:output_chunk_list:http2-data-stream-refill-after	1
result_projection	row-2879:output_chunk_list:http2-data-after-local-window-update-no-refill	1
result_projection	row-2880:output_chunk_list:http2-data-after-initial-window-restore	1
result_projection	row-2881:output_chunk_list:http2-peer-closed-data	1
result_projection	row-2882:output_chunk_list:http2-peer-closed-data-end-stream	1
result_projection	row-2883:output_chunk_list:http2-data-end-stream	1
result_projection	row-2884:output_chunk_list:http2-data-padded-end-stream	1
result_projection	row-2885:output_chunk_list:http2-data-split-end-stream	1
result_projection	row-2886:output_chunk_list:http2-data-padded-content	1
result_projection	row-2887:output_chunk_list:preface-unknown	1
result_projection	row-2888:output_chunk_list:unknown-extension	1
result_projection	row-2889:output_chunk_list:http2-window-update-connection	1
result_projection	row-2890:output_chunk_list:http2-window-update-stream	1
result_projection	row-2891:output_chunk_list:http2-window-update-after-goaway-allowed	1
result_projection	row-2892:output_chunk_list:http2-window-update-after-goaway-late	1
result_projection	row-2893:output_chunk_list:http2-window-update-connection-after-goaway	1
result_projection	row-2894:output_chunk_list:http2-window-update-after-local-goaway-allowed	1
result_projection	row-2895:output_chunk_list:http2-window-update-after-local-goaway-late	1
result_projection	row-2896:output_chunk_list:http2-settings-ack	1
result_projection	row-2897:output_chunk_list:http2-peer-settings-ack	1
result_projection	row-2898:output_chunk_list:http2-peer-settings-ack-cleared	1
result_projection	row-2899:output_chunk_list:http2-peer-settings-ack-coalesced	1
result_projection	row-2900:output_chunk_list:http2-local-settings	1
result_projection	row-2901:output_chunk_list:http2-local-settings-queue-first	1
result_projection	row-2902:output_chunk_list:http2-local-settings-queue-second	1
result_projection	row-2903:output_chunk_list:http2-local-settings-batch	1
result_projection	row-2904:output_chunk_list:http2-local-settings-batch-range	1
result_projection	row-2905:output_chunk_list:http2-local-settings-ordered-batch	1
result_projection	row-2906:output_chunk_list:http2-local-settings-ordered-batch-later	1
result_projection	row-2907:output_chunk_list:http2-local-settings-large-batch-range	1
result_projection	row-2908:output_chunk_list:http2-local-settings-header-table-size-batch-range	1
result_projection	row-2909:output_chunk_list:http2-local-settings-max-concurrent-streams-batch-range	1
result_projection	row-2910:output_chunk_list:http2-local-settings-max-header-list-size-batch-range	1
result_projection	row-2911:output_chunk_list:http2-local-header-table-size-settings	1
result_projection	row-2912:output_chunk_list:http2-local-header-table-size-settings-range	1
result_projection	row-2913:output_chunk_list:http2-local-settings-max-frame-size-range	1
result_projection	row-2914:output_chunk_list:http2-local-settings-batch-max-frame-size-range	1
result_projection	row-2915:output_chunk_list:http2-local-initial-window-size-settings	1
result_projection	row-2916:output_chunk_list:http2-local-initial-window-size-settings-range	1
result_projection	row-2917:output_chunk_list:http2-local-max-concurrent-streams-settings	1
